,sentence_id,word_id,word,TRT,relFix
630,68,6,люди,679,0.14231817229092433
631,68,7,расслабились,335,0.07021588765457976
632,69,0,работы,549,0.12270898524810013
633,69,1,выполняет,751,0.16785873938310236
634,69,2,специалист,1087,0.24295932051855162
635,69,3,от,459,0.10259275815824766
636,69,4,исполнителя,814,0.1819400983459991
637,69,5,имеющий,143,0.031962449709432274
638,69,6,высокую,380,0.0849351810460438
639,69,7,квалификацию,291,0.06504246759052303
640,70,0,во,517,0.13739038001594472
641,70,1,избежание,568,0.1509433962264151
642,70,2,ожогов,824,0.21897422269465852
643,70,3,надо,477,0.1267605633802817
644,70,4,нанести,318,0.08450704225352113
645,70,5,на,0,0.0
646,70,6,лицо,0,0.0
647,70,7,небольшое,634,0.1684825936752591
648,70,8,количество,187,0.04969439277172469
649,70,9,защитного,146,0.038798830720170076
650,70,10,крема,92,0.02444857826202498
651,71,0,государством,1511,0.27724770642201835
652,71,1,предлагается,1176,0.21577981651376146
653,71,2,установить,1203,0.22073394495412843
654,71,3,ограничение,525,0.0963302752293578
655,71,4,на,309,0.05669724770642202
656,71,5,скорость,376,0.0689908256880734
657,71,6,движения,350,0.06422018348623854
658,72,0,в,253,0.0807275047862157
659,72,1,конверте,487,0.15539246968730058
660,72,2,вместе,940,0.2999361837906828
661,72,3,с,177,0.05647734524569241
662,72,4,деньгами,130,0.041480536056158264
663,72,5,была,133,0.042437779195915765
664,72,6,обнаружена,443,0.14135290363752392
665,72,7,записка,158,0.05041480536056158
666,72,8,с,413,0.13178047223994896
667,72,9,угрозами,0,0.0
668,73,0,что,582,0.17213842058562556
669,73,1,используют,358,0.10588583259390713
670,73,2,для,541,0.16001183081928425
671,73,3,этой,0,0.0
672,73,4,прически,311,0.0919846199349305
673,73,5,фен,188,0.05560485063590653
674,73,6,или,474,0.1401952085181899
675,73,7,еще,670,0.1981662230109435
676,73,8,что,257,0.07601301390121266
677,74,0,там,335,0.0663235002969709
678,74,1,недалеко,1309,0.25915660265294
679,74,2,от,537,0.10631558107305485
680,74,3,кухонной,459,0.0908730944367452
681,74,4,двери,71,0.014056622450999801
682,74,5,сидел,208,0.041179964363492375
683,74,6,лис,505,0.09998020194020986
684,74,7,с,820,0.16234409027915264
685,74,8,треугольной,676,0.13383488418135023
686,74,9,мордой,131,0.02593545832508414
687,75,0,что,330,0.07145950627977479
688,75,1,может,75,0.016240796881766998
689,75,2,сделать,1096,0.23733217843222174
690,75,3,самый,275,0.059549588566478996
691,75,4,сильный,581,0.12581203984408834
692,75,5,вол,416,0.09008228670420096
693,75,6,если,0,0.0
694,75,7,он,0,0.0
695,75,8,впряжен,974,0.21091381550454744
696,75,9,в,0,0.0
697,75,10,сломанную,871,0.18860978778692075
698,75,11,повозку,0,0.0
699,76,0,у,230,0.10017421602787456
700,76,1,директора,595,0.25914634146341464
701,76,2,школы,345,0.15026132404181183
702,76,3,был,417,0.18162020905923346
